"Job","Actual cost of labor and materials","Actual cost of labor and materials per unit","Actual gross margin","Actual gross profit","Actual Job end date","Actual Job start date","Actual Labor cost","Actual Labor cost per person hour","Actual Labor cost per unit","Actual labor margin","Actual labor profit","Actual machine cost","Actual machine cost per unit","Actual materials cost","Actual materials cost per unit","Actual person hours","Actual person hours payable","Actual person hours per unit","Actual person hours productive","Actual total cost","Actual total cost per unit","Actual total margin","Actual total profit","Actual units per person hour","Availability","Customer name","Duration","Estimate name","Expected cost of labor and materials","Expected cost of labor and materials per unit","Expected gross margin","Expected gross profit","Expected Labor cost","Expected Labor cost per unit","Expected Labor margin","Expected Labor profit","Expected materials cost","Expected materials cost per unit","Expected total charge","Expected total charge per unit","Expected total cost","Expected total cost per unit","Expected total margin","Expected total profit","Invoice ID","Invoiced","Invoice date","Item alternate code 1","Item alternate code 2","Item category name","Item class","Item code","Item Customer","Item description","Item family name","Item type","Job comments","Job reference","Job status","Labor charge","Labor charge per person hour","Labor charge per unit","Labor percentage of charge","Line Efficiency","Line leader name","Line name","Machine hours","Machine Hours per unit","Machine hours productive","Materials charge","Materials charge per unit","Number of personnel","Number of Time Records","Overhead charge","Overhead charge per unit","Overhead cost","Overhead cost per unit","Performance","Project code","Project description","Project ID","Project reference 1","Project reference 2","Project Reference 3","Reconciliation completed at","Reconciliation status","Scenario name","Service Category","Signed Off","Site name","Standard people","Standard person hours","Standard Person Hours per unit","Standard units per hour","Total charge","Total charge per unit","Unit of measure","Units expected","Units produced","Units remaining"
"3917568","1264.48","1.29425","-23.97%","-244.49","2019-Dec-03 06:15 PM","2019-Dec-03 03:15 PM","244.49","17.26","0.25025","76.03%","775.50","0.00","0.00000","1019.99","1.04400","14.17","14.17","0.01382","13.50","1264.48","1.29425","-23.97%","-244.49","72.37","95.29%","Conagra","3.00","9688700220 - L3/L4","0.00","0.00000","100.00%","1019.99","0.00","0.00000","100.00%","1019.99","0.00","0.00000","1019.99","1.044","0.00","0.00000","-23.97%","-244.49","","No","","9688700220","","","","CONAGRA-WC-68","Conagra","9688700220 Bigs 12Ct/5.35Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","1019.99","72.00","1.04400","23.97%","111.23%","","L4","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","116.73%","9688700220 - 3182541","","2022183","","3182541","","2019-Dec-03 07:12 PM","Reconciliation complete","L - 9688700220","","No","West Chicago","5.00000","15.76","0.01613","310.00000","1019.99","1.04400","cs","3410.00000","977.00000","2433.00"
"3917586","1429.03","1.32440","-27.35%","-306.87","2019-Dec-03 07:30 PM","2019-Dec-03 03:15 PM","298.32","17.26","0.27648","73.42%","823.84","0.00","0.00000","1130.70","1.04792","19.75","17.28","0.01486","16.03","1429.03","1.32440","-27.35%","-306.87","67.31","92.77%","Conagra","4.25","9688700219 - SMD1/SMD2","0.00","0.00000","100.00%","1122.16","0.00","0.00000","100.00%","1122.16","0.00","0.00000","1122.16","1.04","0.00","0.00000","-27.35%","-306.87","","No","","9688700219","","","","CONAGRA-WC-67","Conagra","9688700219 Bigs 12Ct/5.35Oz Original Salted & Roasted Sunflower Seeds","","Finished Good","","","Stopped","1122.16","56.82","1.04000","26.58%","100.71%","","L3","","0.00000","0.00","0.00","0.00000","3.00","5","0.00","0.00000","0.00","0.00000","108.56%","9688700219 - 3182541-90","RUN OUT ALL BULK SEED","2023676","","3182541-90","","2019-Dec-03 07:37 PM","Reconciliation complete","L - 9688700219","","No","West Chicago","5.00000","17.40","0.01613","310.00000","1122.16","1.04000","cs","1000.00000","1079.00000","-79.00"
"3917261","606.91","1.14945","-193.98%","-400.46","2019-Dec-03 03:30 PM","2019-Dec-03 01:00 PM","400.46","16.38","0.75845","-93.98%","-194.01","0.00","0.00000","206.45","0.39100","24.45","24.45","0.02888","15.25","606.91","1.14945","-193.98%","-400.46","34.63","68.68%","Conagra","2.50","7092047687D - SMD1/SMD2","0.00","0.00000","100.00%","206.45","0.00","0.00000","100.00%","206.45","0.00","0.00000","206.45","0.391","0.00","0.00000","-193.98%","-400.46","","No","","7092047687D","","","","CONAGRA-WC-64","Conagra","7092047687D Swiss Miss 4/30Ct Milk Choc - Downcount","","Finished Good","","","Stopped","206.45","8.44","0.39100","193.98%","48.94%","","JS2","","0.00000","0.00","0.00","0.00000","9.00","11","0.00","0.00000","0.00","0.00000","71.26%","7092047687D - 3184303-40","","2023569","","3184303-40","","2019-Dec-03 03:26 PM","Reconciliation complete","L - 7092047687D","","No","West Chicago","10.00000","10.86","0.02058","486.00000","206.45","0.39100","cs","528.00000","528.00000","0.00"
"3917022","3662.51","1.16603","-22.74%","-678.56","2019-Dec-03 03:30 PM","2019-Dec-03 12:00 PM","678.56","16.75","0.21603","77.26%","2305.40","0.00","0.00000","2983.95","0.95000","40.50","40.50","0.01131","35.52","3662.51","1.16603","-22.74%","-678.56","88.42","95.38%","WIT Group","3.50","203-22-0453 - DOUGLAS","0.00","0.00000","100.00%","2983.95","0.00","0.00000","100.00%","2983.95","0.00","0.00000","2983.95","0.95","0.00","0.00000","-22.74%","-678.56","","No","","203-22-0453","","","","WITH-WC-06","WIT Group","203-22-0453 G&G Cranberry Citrus Spark Water 3Ct/8Pk","","Finished Good","","","Stopped","2983.95","73.68","0.95000","22.74%","115.96%","","DOUGLAS","","0.00000","0.00","0.00","0.00000","12.00","12","0.00","0.00000","0.00","0.00000","121.57%","0453 - CRANCIT - 120219","","2023704","","203-22-0453","","2019-Dec-03 03:29 PM","Reconciliation complete","L - 203-22-0453","","No","West Chicago","11.00000","43.19","0.01375","800.00000","2983.95","0.95000","cs","3141.00000","3141.00000","0.00"
"3913480","2640.98","1.26121","-20.81%","-454.85","2019-Dec-03 03:30 PM","2019-Dec-03 08:45 AM","451.58","16.73","0.21565","79.34%","1734.56","0.00","0.00000","2189.41","1.04556","27.00","27.00","0.01035","21.67","2640.98","1.26121","-20.81%","-454.85","96.61","83.15%","Conagra","6.75","9688700220 - L3/L4","0.00","0.00000","100.00%","2186.14","0.00","0.00000","100.00%","2186.14","0.00","0.00000","2186.14","1.044","0.00","0.00000","-20.81%","-454.85","","No","","9688700220","","","","CONAGRA-WC-68","Conagra","9688700220 Bigs 12Ct/5.35Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","2186.14","80.97","1.04400","20.66%","129.57%","","L4","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","155.83%","9688700220 - 3182541","","2022183","","3182541","","2019-Dec-03 03:34 PM","Reconciliation complete","L - 9688700220","","No","West Chicago","5.00000","33.77","0.01613","310.00000","2186.14","1.04400","cs","3255.00000","2094.00000","1161.00"
"3914299","4256.82","1.13364","-19.33%","-689.57","2019-Dec-03 12:06 PM","2019-Dec-03 07:45 AM","689.57","16.80","0.18364","80.67%","2877.68","0.00","0.00000","3567.25","0.95000","46.86","41.06","0.00946","35.52","4256.82","1.13364","-19.33%","-689.57","105.71","95.45%","WIT Group","4.36","203-22-0460 - DOUGLAS","0.00","0.00000","100.00%","3567.25","0.00","0.00000","100.00%","3567.25","0.00","0.00000","3567.25","0.95","0.00","0.00000","-19.33%","-689.57","","No","","203-22-0460","","","","WITH-WC-07","WIT Group","203-22-0460 G&G Straw Mango Spark Water 3Ct/8Pk","","Finished Good","","","Stopped","3567.25","76.13","0.95000","19.33%","138.74%","","DOUGLAS","","0.00000","0.00","0.00","0.00000","11.00","11","0.00","0.00000","0.00","0.00000","145.35%","0460 - STRAWMLN - 120219","","2023697","","203-22-0460","","2019-Dec-03 12:05 PM","Reconciliation complete","L - 203-22-0460","","No","West Chicago","11.00000","51.63","0.01375","800.00000","3567.25","0.95000","cs","3756.00000","3755.00000","1.00"
"3914245","656.74","2.62697","-118.91%","-356.74","2019-Dec-03 02:24 PM","2019-Dec-03 07:30 AM","351.93","17.67","1.40773","-17.31%","-51.93","0.00","0.00000","304.81","1.21924","21.91","19.91","0.01987","4.97","656.74","2.62697","-118.91%","-356.74","50.34","27.09%","Conagra","6.91","1601201104 - L1","0.00","0.00000","100.00%","300.00","0.00","0.00000","100.00%","300.00","0.00","0.00000","300.00","1.2","0.00","0.00000","-118.91%","-356.74","","No","","1601201104","","","","CONAGRA-WC-12","Conagra","1601201104 Bigs 8Ct/1Lb Cracked Pepper Sunflower Seeds","","Finished Good","","","Stopped","300.00","13.69","1.20000","117.31%","45.46%","","L1","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","167.80%","1601201104 - 3182541","","2023672","","3182541","","2019-Dec-03 02:23 PM","Reconciliation complete","L - 1601201104","","No","West Chicago","5.00000","8.33","0.03333","150.00000","300.00","1.20000","cs","250.00000","250.00000","0.00"
"3914248","4394.25","1.30162","-25.16%","-883.21","2019-Dec-03 03:45 PM","2019-Dec-03 05:00 AM","863.44","17.21","0.25576","75.41%","2647.60","0.00","0.00000","3530.81","1.04586","52.75","50.17","0.01323","44.66","4394.25","1.30162","-25.16%","-883.21","75.60","94.24%","Conagra","10.75","9688700219 - SMD1/SMD2","0.00","0.00000","100.00%","3511.04","0.00","0.00000","100.00%","3511.04","0.00","0.00000","3511.04","1.04","0.00","0.00000","-25.16%","-883.21","","No","","9688700219","","","","CONAGRA-WC-67","Conagra","9688700219 Bigs 12Ct/5.35Oz Original Salted & Roasted Sunflower Seeds","","Finished Good","","","Stopped","3511.04","66.56","1.04000","24.59%","114.92%","","L3","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","121.94%","9688700219 - 3182541-90","RUN OUT ALL BULK SEED","2023676","","3182541-90","","2019-Dec-03 03:26 PM","Reconciliation complete","L - 9688700219","","No","West Chicago","5.00000","54.45","0.01613","310.00000","3511.04","1.04000","cs","3500.00000","3376.00000","124.00"
"3910880","659.47","0.96981","56.08%","841.97","2019-Dec-03 03:30 PM","2019-Dec-03 04:45 AM","659.47","17.42","0.96981","56.08%","841.97","0.00","0.00000","0.00","0.00000","39.92","37.86","0.04701","31.96","659.47","0.96981","56.08%","841.97","21.27","89.97%","Ford Gum","10.75","00102 - L5","0.00","0.00000","100.00%","1501.44","0.00","0.00000","100.00%","1501.44","0.00","0.00000","1501.44","2.208","0.00","0.00000","56.08%","841.97","","No","","00102-TRAYR1","","","","FGUM-WC-02","Ford Gum","00102-TRAYR1 Arctic Military Energy Gum","","Finished Good","","","Stopped","1501.44","37.61","2.20800","43.92%","100.74%","","L5","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","111.97%","00102 - ARCTIC - 112819","","2020905","","","","2019-Dec-03 03:21 PM","Reconciliation complete","L - 00102","","No","West Chicago","4.00000","35.79","0.05263","76.00000","1501.44","2.20800","tr","680.00000","680.00000","0.00"
"3913445","889.84","0.66406","64.30%","1602.56","2019-Dec-03 03:47 PM","2019-Dec-03 04:30 AM","884.89","17.25","0.66037","64.50%","1607.51","0.00","0.00000","4.95","0.00369","53.80","51.30","0.03520","47.16","889.84","0.66406","64.30%","1602.56","28.41","97.97%","Cargill","11.30","110002924 - C2","0.00","0.00000","100.00%","2492.40","0.00","0.00000","100.00%","2492.40","0.00","0.00000","2492.40","1.86","0.00","0.00000","64.30%","1602.56","","No","","110002924","","","","CARGILL-WC-02","Cargill","110002924 Truvia Baking Blend 8/24Oz Case","","Finished Good","","","Stopped","2492.40","46.33","1.86000","35.50%","115.97%","","C2","","0.00000","0.00","0.00","0.00000","5.00","6","0.00","0.00000","0.00","0.00000","118.38%","110002924 - CARGILL - 4507434634","","2022646","","4507434634","","2019-Dec-03 03:47 PM","Reconciliation complete","L - 110002924","","No","West Chicago","5.00000","55.83","0.04167","120.00000","2492.40","1.86000","cs","1340.00000","1340.00000","0.00"
"3913466","12831.97","0.15685","-4.56%","-560.17","2019-Dec-03 03:58 PM","2019-Dec-03 04:30 AM","560.17","18.08","0.00685","95.44%","11711.63","0.00","0.00000","12271.80","0.15000","32.47","30.98","0.00035","28.75","12831.97","0.15685","-4.56%","-560.17","2845.21","98.51%","Cargill","11.47","110026538 - LOEWS BLENDER","0.00","0.00000","100.00%","12271.80","0.00","0.00000","100.00%","12271.80","0.00","0.00000","12271.80","0.15","0.00","0.00000","-4.56%","-560.17","","No","","110026538","","","","CARGILL-WC-02-03","Cargill","110026538 Truvia Cane Sugar Blend 2044Lb Tote - Bulk","","Batch","","","Stopped","12271.80","377.90","0.15000","4.56%","280.27%","","C1","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","284.52%","110026538 - 4507383720 V2","","2022614","","4507383720","","2019-Dec-03 03:57 PM","Reconciliation complete","L - 110026538","","No","West Chicago","4.00000","81.81","0.00100","4000.00000","12271.80","0.15000","lbs","81812.00000","81812.00000","0.00"
"3914053","2580.68","1.45227","-39.11%","-725.49","2019-Dec-03 03:45 PM","2019-Dec-03 04:30 AM","725.49","17.57","0.40827","60.74%","1122.59","0.00","0.00000","1855.19","1.04400","43.25","41.30","0.02130","37.85","2580.68","1.45227","-39.11%","-725.49","46.95","97.00%","Conagra","11.25","1601201895 - L1/L2","0.00","0.00000","100.00%","1848.08","0.00","0.00000","100.00%","1848.08","0.00","0.00000","1848.08","1.04","0.00","0.00000","-39.64%","-732.60","","No","","1601201895","","","","CONAGRA-WC-43","Conagra","1601201895 Bigs 12Ct/3.625 Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","1848.08","42.73","1.04000","39.11%","121.44%","","L2","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","125.20%","1601201895 - 3182541-30","","2023496","","3182541-30","","2019-Dec-03 03:28 PM","Reconciliation complete","L - 1601201895","","No","West Chicago","4.00000","47.39","0.02667","150.00000","1855.19","1.04400","cs","1777.00000","1777.00000","0.00"
"3914082","2710.88","1.18586","-24.83%","-539.18","2019-Dec-03 07:45 AM","2019-Dec-03 04:30 AM","539.18","16.85","0.23586","75.17%","1632.53","0.00","0.00000","2171.70","0.95000","32.00","32.00","0.01282","29.30","2710.88","1.18586","-24.83%","-539.18","78.01","91.58%","WIT Group","3.25","203-22-0451 - DOUGLAS","0.00","0.00000","100.00%","2171.70","0.00","0.00000","100.00%","2171.70","0.00","0.00000","2171.70","0.95","0.00","0.00000","-24.83%","-539.18","","No","","203-22-0451","","","","WITH-WC-04","WIT Group","203-22-0451 G&G Ginger Peach Spark Water 3Ct/8Pk","","Finished Good","","","Stopped","2171.70","67.87","0.95000","24.83%","98.23%","","DOUGLAS","","0.00000","0.00","0.00","0.00000","11.00","12","0.00","0.00000","0.00","0.00000","107.26%","0451 - GNGR PEACH - 120219","","2023249","","203-22-0451 - GINGER PEACH","","2019-Dec-03 07:34 AM","Reconciliation complete","L - 203-22-0451","","No","West Chicago","11.00000","31.43","0.01375","800.00000","2171.70","0.95000","cs","2463.00000","2286.00000","177.00"
"3914238","620.50","1.77794","-48.16%","-201.70","2019-Dec-03 08:14 AM","2019-Dec-03 04:30 AM","199.04","17.70","0.57031","52.47%","219.76","0.00","0.00000","421.46","1.20762","11.25","11.25","0.02366","8.26","620.50","1.77794","-48.16%","-201.70","42.26","73.43%","Conagra","3.75","1601201029 - L1","0.00","0.00000","100.00%","418.80","0.00","0.00000","100.00%","418.80","0.00","0.00000","418.80","1.2","0.00","0.00000","-48.16%","-201.70","","No","","1601201029","","","","CONAGRA-WC-04","Conagra","1601201029 Bigs 8Ct/1Lb Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","418.80","37.24","1.20000","47.53%","114.92%","","L1","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","156.52%","1601201029 - 3182516-30","","2016276","","3182516-30","","2019-Dec-03 08:13 AM","Reconciliation complete","L - 1601201029","","No","West Chicago","5.00000","12.93","0.03704","135.00000","418.80","1.20000","cs","349.00000","349.00000","0.00"
"3914691","614.87","1.69386","57.86%","844.39","2019-Dec-03 08:45 AM","2019-Dec-03 04:30 AM","614.87","16.29","1.69386","57.86%","844.39","0.00","0.00000","0.00","0.00000","37.75","37.75","0.08493","30.83","614.87","1.69386","57.86%","844.39","11.77","90.46%","Cargill","4.25","110027179 - C3","0.00","0.00000","100.00%","1459.26","0.00","0.00000","100.00%","1459.26","0.00","0.00000","1459.26","4.02","0.00","0.00000","57.86%","844.39","","No","","110027179","","","","CARGILL-WC-09","Cargill","110027179 Truvia 6/30Ct 2G Case","","Finished Good","","","Stopped","1459.26","38.66","4.02000","42.14%","117.15%","","C3","","0.00000","0.00","0.00","0.00000","10.00","11","0.00","0.00000","0.00","0.00000","129.51%","27179 - CARGILL - 4507383632","FINISH THIS ONE AND MOVE ON TO NEXT PO","2022181","","4507383632","","2019-Dec-03 08:41 AM","Reconciliation complete","L - 110027179","","No","West Chicago","11.00000","39.93","0.11000","100.00000","1459.26","4.02000","cs","500.00000","363.00000","137.00"
"3915192","2055.70","0.69661","-91.38%","-981.53","2019-Dec-03 01:00 PM","2019-Dec-03 04:30 AM","1034.65","16.33","0.35061","2.61%","27.71","0.00","0.00000","1021.05","0.34600","68.00","63.36","0.02047","60.40","2055.70","0.69661","-91.38%","-981.53","48.86","100.00%","Conagra","8.50","2620011767 - JS1","0.00","0.00000","100.00%","1062.36","0.00","0.00000","100.00%","1062.36","0.00","0.00000","1062.36","0.36","0.00","0.00000","-93.50%","-993.34","","No","","2620011767","","","","CONAGRA-WC-46","Conagra","2620011767 David'S 4/12Ct Jumbo Org Multipack","","Finished Good","","","Stopped","1062.36","15.62","0.36000","96.32%","58.96%","","JS2","","0.00000","0.00","0.00","0.00000","9.00","11","0.00","0.00000","0.00","0.00000","58.96%","2620011767 - DAVIDS - 3178364-10","","2022186","","3178364-10","","2019-Dec-03 01:04 PM","Reconciliation complete","L - 2620011767","","No","West Chicago","7.00000","35.62","0.01207","580.00000","1074.16","0.36400","cs","2640.00000","2951.00000","-311.00"
"3914198","1977.20","0.83922","-114.63%","-1056.00","2019-Dec-03 03:41 PM","2019-Dec-03 02:30 AM","1056.00","16.89","0.44822","-14.63%","-134.81","0.00","0.00000","921.20","0.39100","67.20","62.52","0.02432","57.29","1977.20","0.83922","-114.63%","-1056.00","41.13","96.10%","Conagra","13.20","7092047687D - SMD1/SMD2","0.00","0.00000","100.00%","921.20","0.00","0.00000","100.00%","921.20","0.00","0.00000","921.20","0.391","0.00","0.00000","-114.63%","-1056.00","","No","","7092047687D","","","","CONAGRA-WC-64","Conagra","7092047687D Swiss Miss 4/30Ct Milk Choc - Downcount","","Finished Good","","","Stopped","921.20","13.71","0.39100","114.63%","81.32%","","SMD2","","0.00000","0.00","0.00","0.00000","8.00","9","0.00","0.00000","0.00","0.00000","84.62%","7092047687D - 3184303-40","","2023569","","3184303-40","","2019-Dec-03 03:41 PM","Reconciliation complete","L - 7092047687D","","No","West Chicago","10.00000","48.48","0.02058","486.00000","921.20","0.39100","cs","2356.00000","2356.00000","0.00"
"3914249","1287.45","1.40551","-35.15%","-334.81","2019-Dec-03 02:00 AM","2019-Dec-02 10:15 PM","322.54","17.20","0.35212","66.14%","630.10","0.00","0.00000","964.91","1.05340","18.75","18.75","0.01262","11.56","1287.45","1.40551","-35.15%","-334.81","79.23","61.66%","Conagra","3.75","9688700219 - SMD1/SMD2","0.00","0.00000","100.00%","952.64","0.00","0.00000","100.00%","952.64","0.00","0.00000","952.64","1.04","0.00","0.00000","-35.15%","-334.81","","No","","9688700219","","","","CONAGRA-WC-67","Conagra","9688700219 Bigs 12Ct/5.35Oz Original Salted & Roasted Sunflower Seeds","","Finished Good","","","Stopped","952.64","50.81","1.04000","33.86%","78.80%","","L3","","0.00000","0.00","0.00","0.00000","1.00","5","0.00","0.00000","0.00","0.00000","127.79%","9688700219 - 3182541-90","RUN OUT ALL BULK SEED","2023676","","3182541-90","","2019-Dec-03 01:55 AM","Reconciliation complete","L - 9688700219","","No","West Chicago","5.00000","14.77","0.01613","310.00000","952.64","1.04000","cs","916.00000","916.00000","0.00"
"3914022","1761.10","1.41340","-35.38%","-460.28","2019-Dec-03 02:00 AM","2019-Dec-02 05:00 PM","460.28","18.05","0.36940","64.48%","835.57","0.00","0.00000","1300.82","1.04400","27.00","25.50","0.01632","20.34","1761.10","1.41340","-35.38%","-460.28","61.26","85.82%","Conagra","9.00","1601201895 - L1/L2","0.00","0.00000","100.00%","1295.84","0.00","0.00000","100.00%","1295.84","0.00","0.00000","1295.84","1.04","0.00","0.00000","-35.90%","-465.26","","No","","1601201895","","","","CONAGRA-WC-43","Conagra","1601201895 Bigs 12Ct/3.625 Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","1295.84","47.99","1.04000","35.38%","140.19%","","L2","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","163.36%","1601201895 - 3182541-30","","2023496","","3182541-30","","2019-Dec-03 01:59 AM","Reconciliation complete","L - 1601201895","","No","West Chicago","4.00000","33.23","0.02667","150.00000","1300.82","1.04400","cs","1246.00000","1246.00000","0.00"
"3913475","3285.21","0.76047","-108.92%","-1712.73","2019-Dec-03 02:00 AM","2019-Dec-02 03:30 PM","1790.49","16.51","0.41447","-15.13%","-235.29","0.00","0.00000","1494.72","0.34600","113.92","108.44","0.02329","100.60","3285.21","0.76047","-108.92%","-1712.73","42.94","98.61%","Conagra","10.50","2620011767 - JS1","0.00","0.00000","100.00%","1555.20","0.00","0.00000","100.00%","1555.20","0.00","0.00000","1555.20","0.36","0.00","0.00000","-111.24%","-1730.01","","No","","2620011767","","","","CONAGRA-WC-46","Conagra","2620011767 David'S 4/12Ct Jumbo Org Multipack","","Finished Good","","","Stopped","1555.20","13.65","0.36000","113.86%","51.11%","","JS2","","0.00000","0.00","0.00","0.00000","7.00","11","0.00","0.00000","0.00","0.00000","51.82%","2620011767 - DAVIDS - 3178364-10","","2022186","","3178364-10","","2019-Dec-03 01:04 PM","Reconciliation complete","L - 2620011767","","No","West Chicago","7.00000","52.14","0.01207","580.00000","1572.48","0.36400","cs","4000.00000","4320.00000","-320.00"
"3912283","2559.84","1.09535","-27.51%","-552.36","2019-Dec-02 10:15 PM","2019-Dec-02 03:15 PM","548.42","17.23","0.23467","72.71%","1461.40","0.00","0.00000","2011.42","0.86068","34.25","31.83","0.00968","22.61","2559.84","1.09535","-27.51%","-552.36","103.34","71.06%","Conagra","7.00","9688700300 - L3/L4","0.00","0.00000","100.00%","2009.82","0.00","0.00000","100.00%","2009.82","0.00","0.00000","2009.82","0.86","0.00","0.00000","-27.37%","-550.02","","No","","9688700300","","","","CONAGRA-WC-75","Conagra","9688700300 Bigs 8Ct/5.35Oz Original Salted & Roasted Sunflower Seeds","","Finished Good","","","Stopped","2009.82","58.68","0.86000","27.32%","85.38%","","L3","","0.00000","0.00","0.00","0.00000","4.00","5","0.00","0.00000","0.00","0.00000","120.16%","9688700300 - CONAG - 3182541-100","","2022191","","3182541-100","","2019-Dec-02 10:12 PM","Reconciliation complete","L - 9688700300","","No","West Chicago","5.00000","27.17","0.01163","430.00000","2007.48","0.85900","cs","2337.00000","2337.00000","0.00"
"3913437","874.36","0.74796","59.79%","1299.98","2019-Dec-03 02:15 AM","2019-Dec-02 03:15 PM","874.36","17.23","0.74796","59.79%","1299.98","0.00","0.00000","0.00","0.00000","53.25","50.75","0.03710","43.37","874.36","0.74796","59.79%","1299.98","26.96","90.62%","Cargill","11.00","110002924 - C2","0.00","0.00000","100.00%","2174.34","0.00","0.00000","100.00%","2174.34","0.00","0.00000","2174.34","1.86","0.00","0.00000","59.79%","1299.98","","No","","110002924","","","","CARGILL-WC-02","Cargill","110002924 Truvia Baking Blend 8/24Oz Case","","Finished Good","","","Stopped","2174.34","40.83","1.86000","40.21%","101.78%","","C2","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","112.32%","110002924 - CARGILL - 4507434634","","2022646","","4507434634","","2019-Dec-03 02:13 AM","Reconciliation complete","L - 110002924","","No","West Chicago","5.00000","48.71","0.04167","120.00000","2174.34","1.86000","cs","1169.00000","1169.00000","0.00"
"3913482","3652.53","1.33988","-28.34%","-806.58","2019-Dec-03 01:15 AM","2019-Dec-02 03:15 PM","806.58","17.22","0.29588","71.66%","2039.36","0.00","0.00000","2845.94","1.04400","49.25","46.83","0.01446","39.41","3652.53","1.33988","-28.34%","-806.58","69.18","89.41%","Conagra","10.00","9688700220 - L3/L4","0.00","0.00000","100.00%","2845.94","0.00","0.00000","100.00%","2845.94","0.00","0.00000","2845.94","1.044","0.00","0.00000","-28.34%","-806.58","","No","","9688700220","","","","CONAGRA-WC-68","Conagra","9688700220 Bigs 12Ct/5.35Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","2845.94","57.79","1.04400","28.34%","99.76%","","L4","","0.00000","0.00","0.00","0.00000","4.00","5","0.00","0.00000","0.00","0.00000","111.58%","9688700220 - 3182541","","2022183","","3182541","","2019-Dec-03 01:20 AM","Reconciliation complete","L - 9688700220","","No","West Chicago","5.00000","43.97","0.01613","310.00000","2845.94","1.04400","cs","3410.00000","2726.00000","684.00"
"3911157","1040.23","0.76040","-108.90%","-542.28","2019-Dec-02 03:30 PM","2019-Dec-02 10:45 AM","566.90","16.72","0.41440","-15.11%","-74.42","0.00","0.00000","473.33","0.34600","37.95","33.90","0.02297","31.42","1040.23","0.76040","-108.90%","-542.28","43.53","99.17%","Conagra","4.75","2620011767 - JS1","0.00","0.00000","100.00%","492.48","0.00","0.00000","100.00%","492.48","0.00","0.00000","492.48","0.36","0.00","0.00000","-111.22%","-547.75","","No","","2620011767","","","","CONAGRA-WC-46","Conagra","2620011767 David'S 4/12Ct Jumbo Org Multipack","","Finished Good","","","Stopped","492.48","12.98","0.36000","113.85%","52.11%","pgonzalez@expk.co","JS2","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","52.54%","2620011767 - DAVIDS - 3178364-10","","2022186","","3178364-10","","2019-Dec-02 03:26 PM","Reconciliation complete","L - 2620011767","","No","West Chicago","7.00000","16.51","0.01207","580.00000","497.95","0.36400","cs","4640.00000","1368.00000","3272.00"
"3913160","3704.38","1.24559","-31.11%","-879.08","2019-Dec-02 03:34 PM","2019-Dec-02 10:45 AM","879.08","16.80","0.29559","68.89%","1946.22","0.00","0.00000","2825.30","0.95000","52.32","52.32","0.01383","41.14","3704.38","1.24559","-31.11%","-879.08","72.30","83.02%","WIT Group","4.82","203-22-0451 - DOUGLAS","0.00","0.00000","100.00%","2825.30","0.00","0.00000","100.00%","2825.30","0.00","0.00000","2825.30","0.95","0.00","0.00000","-31.11%","-879.08","","No","","203-22-0451","","","","WITH-WC-04","WIT Group","203-22-0451 G&G Ginger Peach Spark Water 3Ct/8Pk","","Finished Good","","","Stopped","2825.30","54.00","0.95000","31.11%","82.52%","","DOUGLAS","","0.00000","0.00","0.00","0.00000","10.00","11","0.00","0.00000","0.00","0.00000","99.41%","0451 - GNGR PEACH - 120219","","2023249","","203-22-0451 - GINGER PEACH","","2019-Dec-02 03:34 PM","Reconciliation complete","L - 203-22-0451","","No","West Chicago","11.00000","40.89","0.01375","800.00000","2825.30","0.95000","cs","2800.00000","2974.00000","-174.00"
